$contributor.employer.matched
                                              (Intercept)  cycle2020
TransparentBusiness, Inc.                           -0.06499869
Transphorm, Inc.                                    -0.06499869
TREEV INC                                           -0.06499869
TREND MICRO INC                                     -0.06499869
TRIAD SYSTEMS CORP                                  -0.06499869
TRIDEX CORP                                         -0.06499869
Triller Corp.                                       -0.06499869
TRIMAX CORP                                         -0.06499869
Trina Solar LTD                                     -0.06499869
TRINITY WORKS INC                                   -0.06499869
TripAdvisor, Inc.                                   -0.06499869
TRIPOS INC                                          -0.06499869
TRIPWIRE INC                                        -0.06499869
TRIQUINT SEMICONDUCTOR INC                          -0.06499869
TROY GROUP INC                                      -0.06499869
TruBridge, Inc.                                     -0.06499869
TrueCar, Inc.                                       -0.06499869
TRUEVISION INC                                      -0.06499869
Trustwave Holdings, Inc.                            -0.06499869
TSR INC                                             -0.06499869
TSX CORP                                            -0.06499869
TTM TECHNOLOGIES INC                                -0.06499869
TUBEMOGUL INC                                       -0.06499869
Turtle Beach Corp                                   -0.06499869
TVI CORP                                            -0.06499869
TWILIO INC                                          -0.06499869
TWITTER, INC.                                       -0.06499869
TYCOM LTD                                           -0.06499869
TYLER TECHNOLOGIES INC                              -0.06499869
UAV Corp                                            -0.06499869
Ubiquiti Inc.                                       -0.06499869
UGS Corp.                                           -0.06499869
UiPath, Inc.                                        -0.06499869
ULTIMATE SOFTWARE GROUP INC                         -0.06499869
Ultra Clean Holdings, Inc.                          -0.06499869
UNISON SOFTWARE INC                                 -0.06499869
UNISYS CORP                                         -0.06499869
United American Corp                                -0.06499869
UNITED ONLINE INC                                   -0.06499869
UNITED SYSTEMS TECHNOLOGY INC                       -0.06499869
Unity Software Inc.                                 -0.06499869
Updater Inc.                                        -0.06499869
Upland Software, Inc.                               -0.06499869
UQM TECHNOLOGIES INC                                -0.06499869
USCS INTERNATIONAL INC                              -0.06499869
UserTesting, Inc.                                   -0.06499869
USWEB CORP                                          -0.06499869
